path,youtube_id,channel_slug,channel_url,host,guest,threads,class,dedup_action,target_prefix,needs_rename,notes
source-archive/statecraft/2026-06-09/source-dialogue-works-stanislav-krapivnik-breaking-us-attacks-iran-russia-no-deal-coming-2026-06-09.md,Cg-cFVQ55S8,dialogue-works,https://www.youtube.com/@dialogueworks01,Nima Alkhorshid,Stanislav Krapivnik,alkhorshid,dw-host,keep,source-dialogue-works,False,"opening:nima-host; spelling:display-name,scaffold-title"
source-archive/statecraft/2026-06-09/source-dialogue-works-wilkerson-israels-grand-strategy-coming-apart-2026-06-09.md,3oGkrjCzzYI,dialogue-works,https://www.youtube.com/@dialogueworks01,Nima Alkhorshid,Lawrence Wilkerson,alkhorshid,dw-host,keep,source-dialogue-works,False,"opening:nima-host; spelling:display-name,scaffold-title"
source-archive/statecraft/2026-06-10/source-dialogue-works-barnes-us-attacks-iran-jordan-bahrain-kuwait-hit-within-hours-2026-06-10.md,PFZb3MWFY4w,dialogue-works,https://www.youtube.com/@dialogueworks01,Nima Alkhorshid,Robert Barnes,alkhorshid|barnes,dw-host,keep,source-dialogue-works,False,"opening:nima-host; spelling:display-name,scaffold-title"
source-archive/statecraft/2026-06-10/source-dialogue-works-larry-johnson-breaking-american-attack-on-iran-has-begun-2026-06-10.md,YE7JBvJ-h6M,dialogue-works,https://www.youtube.com/@dialogueworks01,Nima Alkhorshid,Larry Johnson,alkhorshid|johnson,dw-host,keep,source-dialogue-works,False,"opening:nima-host; spelling:display-name,scaffold-title"
source-archive/statecraft/2026-06-10/source-dialogue-works-matthew-hoh-us-iran-exchange-heavy-attacks-2026-06-10.md,ojt4b8ivJ7o,dialogue-works,https://www.youtube.com/@dialogueworks01,Nima Alkhorshid,Matthew Hoh,alkhorshid,dw-host,keep,source-dialogue-works,False,"opening:nima-host; spelling:display-name,scaffold-title"
source-archive/statecraft/2026-06-10/source-dialogue-works-patrick-henningsen-iran-strikes-us-bases-jordan-retaliation-begins-talks-dead-2026-06-10.md,WusN5OkSwfg,dialogue-works,https://www.youtube.com/@dialogueworks01,Nima Alkhorshid,Patrick Henningsen,alkhorshid|henningsen,dw-host,keep,source-dialogue-works,False,"opening:nima-host; spelling:display-name,scaffold-title"
source-archive/statecraft/2026-06-11/source-dialogue-works-alex-krainer-us-strikes-iran-retaliates-kuwait-bahrain-jordan-2026-06-11.md,-7gGIjs0STg,dialogue-works,https://www.youtube.com/@dialogueworks01,Nima Alkhorshid,Alex Krainer,alkhorshid|krainer,dw-host,keep,source-dialogue-works,False,"opening:nima-host; spelling:display-name,scaffold-title"
source-archive/statecraft/2026-06-11/source-dialogue-works-andrei-martyanov-us-strikes-iran-iran-hits-back-critical-targets-2026-06-11.md,HIJI1Lwr2AU,dialogue-works,https://www.youtube.com/@dialogueworks01,Nima Alkhorshid,Andrei Martyanov,alkhorshid|martyanov,dw-host,keep,source-dialogue-works,False,"opening:nima-host; spelling:display-name,scaffold-title"
source-archive/statecraft/2026-06-11/source-dialogue-works-larry-johnson-iran-forces-trump-into-concession-2026-06-11.md,oVIpH5FQF3Y,dialogue-works,https://www.youtube.com/@dialogueworks01,Nima Alkhorshid,Larry Johnson,alkhorshid|johnson,dw-host,keep,source-dialogue-works,False,"opening:nima-host; spelling:display-name,scaffold-title"
source-archive/statecraft/2026-06-11/source-dialogue-works-pepe-escobar-12-ballistic-missiles-struck-us-major-airbase-jordan-2026-06-11.md,YkoZh2fhMRs,dialogue-works,https://www.youtube.com/@dialogueworks01,Nima Alkhorshid,Pepe Escobar,alkhorshid|escobar,dw-host,keep,source-dialogue-works,False,"opening:nima-host; spelling:display-name,scaffold-title"
source-archive/statecraft/2026-06-12/source-dialogue-works-anthony-aguilar-iran-warns-israel-leave-occupied-territories-final-deal-dead-2026-06-12.md,DbJjR6YmGUY,dialogue-works,https://www.youtube.com/@dialogueworks01,Nima Alkhorshid,Lt. Col. Anthony Aguilar,alkhorshid,dw-host,keep,source-dialogue-works,False,"opening:nima-host; spelling:display-name,scaffold-title"
source-archive/statecraft/2026-06-12/source-dialogue-works-chas-freeman-era-impunity-israel-us-west-asia-over-2026-06-12.md,_gMBZwg4HGQ,dialogue-works,https://www.youtube.com/@dialogueworks01,Nima Alkhorshid,Charles Freeman,alkhorshid,dw-host,keep,source-dialogue-works,False,"opening:nima-host; spelling:display-name,scaffold-title"
source-archive/statecraft/2026-06-12/source-dialogue-works-johnson-wilkerson-iran-fired-us-guided-ships-trump-final-decision-2026-06-12.md,Cry4rCIXiVM,dialogue-works,https://www.youtube.com/@dialogueworks01,Nima Alkhorshid,Larry Johnson; Larry Wilkerson,alkhorshid,dw-host,keep,source-dialogue-works,False,"opening:nima-host; spelling:display-name,scaffold-title"
source-archive/statecraft/2026-06-13/source-dialogue-works-marandi-breaking-us-iran-brink-final-deal-2026-06-13.md,_3iHaKgppTg,dialogue-works,https://www.youtube.com/@dialogueworks01,Nima Alkhorshid,Seyed M. Marandi,alkhorshid,dw-host,keep,source-dialogue-works,False,"opening:nima-host; spelling:display-name,scaffold-title"
source-archive/statecraft/2026-06-14/source-dialogue-works-anthony-aguilar-iran-suspends-flights-western-region-attack-israel-imminent-2026-06-14.md,bZxS4saKQAY,dialogue-works,https://www.youtube.com/@dialogueworks01,Nima Alkhorshid,Lt. Col. Anthony Aguilar,alkhorshid,dw-host,keep,source-dialogue-works,False,"opening:nima-host; spelling:display-name,scaffold-title"
source-archive/statecraft/2026-06-14/source-dialogue-works-johnson-marandi-us-iran-reach-deal-full-details-2026-06-14.md,t1MaItycdFc,dialogue-works,https://www.youtube.com/@dialogueworks01,Nima Alkhorshid,Larry Johnson,alkhorshid|johnson,dw-host,keep,source-dialogue-works,False,"opening:nima-host; spelling:display-name,scaffold-title"
source-archive/statecraft/2026-06-14/source-dialogue-works-nima-beirut-attack-wont-go-unanswered-deputy-commander-2026-06-14.md,BlK5ONxCrg8,dialogue-works,https://www.youtube.com/@dialogueworks01,Nima Alkhorshid,,alkhorshid,dw-solo,keep,source-dialogue-works,False,opening:nima-host; spelling:display-name
source-archive/statecraft/2026-06-15/source-dialogue-works-baud-us-iran-reach-mou-war-ends-immediately-2026-06-15.md,h2TwG48Kib0,dialogue-works,https://www.youtube.com/@dialogueworks01,Nima Alkhorshid,Jacques Baud,alkhorshid|baud,dw-host,keep,source-dialogue-works,False,"opening:nima-host; spelling:display-name,scaffold-title"
source-archive/statecraft/2026-06-15/source-dialogue-works-johnson-israel-sabotage-backfires-trump-last-move-2026-06-15.md,IY1BU0bKEgM,dialogue-works,https://www.youtube.com/@dialogueworks01,Nima Alkhorshid,Larry Johnson,alkhorshid|johnson,dw-host,keep,source-dialogue-works,False,"opening:nima-host; spelling:display-name,scaffold-title"
source-archive/statecraft/2026-06-16/source-dialogue-works-helmer-russia-reacted-iran-us-mou-ending-war-all-fronts-2026-06-16.md,zMb2r1TiViA,dialogue-works,https://www.youtube.com/@dialogueworks01,Nima Alkhorshid,John Helmer,alkhorshid,dw-host,keep,source-dialogue-works,False,"opening:nima-host; spelling:display-name,scaffold-title"
source-archive/statecraft/2026-06-16/source-dialogue-works-larry-johnson-breaking-150-billion-iran-300b-reparations-already-spent-2026-06-16.md,7mPS8rP_Oxc,dialogue-works,https://www.youtube.com/@dialogueworks01,Nima Alkhorshid,Larry Johnson,alkhorshid|johnson,dw-host,keep,source-dialogue-works,False,"opening:nima-host; spelling:display-name,scaffold-title"
source-archive/statecraft/2026-06-16/source-dialogue-works-marandi-iran-steps-in-israel-refuses-withdraw-hezbollah-crushes-buffer-zone-2026-06-16.md,g9JLKwdg1Jc,dialogue-works,https://www.youtube.com/@dialogueworks01,Nima Alkhorshid,Seyed M. Marandi,alkhorshid,dw-host,keep,source-dialogue-works,False,"opening:nima-host; spelling:display-name,scaffold-title"
source-archive/statecraft/2026-06-16/source-dialogue-works-patrick-henningsen-israel-plot-fails-iran-us-advance-mou-despite-sabotage-2026-06-16.md,F_ngNnPGbTs,dialogue-works,https://www.youtube.com/@dialogueworks01,Nima Alkhorshid,Patrick Henningsen,alkhorshid|henningsen,dw-host,keep,source-dialogue-works,False,opening:nima-host; spelling:display-name
source-archive/statecraft/2026-06-17/source-dialogue-works-anthony-aguilar-idf-orders-massive-khiam-lebanon-withdrawal-2026-06-17.md,P1ZvwC2YWtI,dialogue-works,https://www.youtube.com/@dialogueworks01,Nima Alkhorshid,Lt. Col. Anthony Aguilar,alkhorshid|aguilar,dw-host,keep,source-dialogue-works,False,"opening:nima-host; spelling:display-name,scaffold-title"
source-archive/statecraft/2026-06-17/source-dialogue-works-larry-johnson-marandi-white-house-full-14-point-mou-2026-06-17.md,pDVwed9QDRk,dialogue-works,https://www.youtube.com/@dialogueworks01,Nima Alkhorshid,Larry Johnson,alkhorshid|johnson,dw-host,keep,source-dialogue-works,False,"opening:nima-host; spelling:display-name,scaffold-title"
source-archive/statecraft/2026-06-17/source-dialogue-works-larry-johnson-trump-surrender-document-total-iranian-victory-2026-06-17.md,enmrP08J_Fo,dialogue-works,https://www.youtube.com/@dialogueworks01,Nima Alkhorshid,Larry Johnson,alkhorshid|johnson,dw-host,keep,source-dialogue-works,False,"spelling:display-name,scaffold-title"
source-archive/statecraft/2026-06-17/source-dialogue-works-matthew-hoh-change-course-or-else-trump-to-israel-2026-06-17.md,YgI1FnQSZj0,dialogue-works,https://www.youtube.com/@dialogueworks01,Nima Alkhorshid,Matthew Hoh,alkhorshid|hoh,dw-host,keep,source-dialogue-works,False,"opening:nima-host; spelling:display-name,scaffold-title"
source-archive/statecraft/2026-06-17/source-dialogue-works-pepe-escobar-israel-outplayed-mou-beat-israel-2026-06-17.md,bhlKeCbwWOo,dialogue-works,https://www.youtube.com/@dialogueworks01,Nima Alkhorshid,Pepe Escobar,alkhorshid|escobar,dw-host,keep,source-dialogue-works,False,"opening:nima-host; spelling:display-name,scaffold-title"
source-archive/statecraft/2026-06-18/source-dialogue-works-alex-krainer-trump-scolds-netanyahu-iran-oil-sanctions-lifted-2026-06-18.md,Rrt7GZT7kwI,dialogue-works,https://www.youtube.com/@dialogueworks01,Nima Alkhorshid,Alex Krainer,alkhorshid|krainer,dw-host,keep,source-dialogue-works,False,"opening:nima-host; spelling:display-name,scaffold-title"
source-archive/statecraft/2026-06-18/source-dialogue-works-andrei-martyanov-israel-just-dealt-defeat-to-us-2026-06-18.md,2QWkT0fs5bY,dialogue-works,https://www.youtube.com/@dialogueworks01,Nima Alkhorshid,Andrei Martyanov,alkhorshid|martyanov,dw-host,keep,source-dialogue-works,False,"opening:nima-host; spelling:display-name,scaffold-title"
source-archive/statecraft/2026-06-18/source-dialogue-works-larry-johnson-iran-cancels-negotiations-israel-bombs-lebanon-2026-06-18.md,CkCnhwTp5Rw,dialogue-works,https://www.youtube.com/@dialogueworks01,Nima Alkhorshid,Larry Johnson,alkhorshid|johnson,dw-host,keep,source-dialogue-works,False,"spelling:display-name,scaffold-title"
source-archive/statecraft/2026-06-18/source-dialogue-works-larry-johnson-jd-vance-slams-netanyahu-government-2026-06-18.md,sEoIzK51T3U,dialogue-works,https://www.youtube.com/@dialogueworks01,Nima Alkhorshid,Larry Johnson,alkhorshid|johnson,dw-host,keep,source-dialogue-works,False,"opening:nima-host; spelling:display-name,scaffold-title"
source-archive/statecraft/2026-06-19/source-dialogue-works-chas-freeman-israel-agenda-major-collapse-2026-06-19.md,BwsYAUshJ80,dialogue-works,https://www.youtube.com/@dialogueworks01,Nima Alkhorshid,Charles Freeman,alkhorshid,dw-host,keep,source-dialogue-works,False,"opening:nima-host; spelling:display-name,scaffold-title"
source-archive/statecraft/2026-06-19/source-dialogue-works-seyed-m-marandi-larry-johnson-iran-shuts-down-geneva-talks-mou-2026-06-19.md,z_O55bdqHFA,dialogue-works,https://www.youtube.com/@dialogueworks01,Nima Alkhorshid,Seyed Mohammad Marandi; Larry Johnson,alkhorshid,dw-host,keep,source-dialogue-works,False,"opening:nima-host; spelling:display-name,scaffold-title"
source-archive/statecraft/2026-06-20/source-dialogue-works-anthony-aguilar-netanyahu-orders-idf-halt-lebanon-operations-iranian-pressure-2026-06-20.md,m74uEsjmerM,dialogue-works,https://www.youtube.com/@dialogueworks01,Nima Alkhorshid,Anthony Aguilar,alkhorshid,dw-host,keep,source-dialogue-works,False,opening:nima-host; spelling:display-name
source-archive/statecraft/2026-06-20/source-dialogue-works-larry-johnson-iran-closes-hormuz-ends-israel-combat-ops-us-rushes-talks-2026-06-20.md,Sjpwu-s5rRw,dialogue-works,https://www.youtube.com/@dialogueworks01,Nima Alkhorshid,Larry Johnson,alkhorshid,dw-host,keep,source-dialogue-works,False,opening:nima-host; spelling:display-name
source-archive/statecraft/2026-06-22/source-dialogue-works-baud-starmer-steps-down-iran-us-new-terms-2026-06-22.md,8f61k163LgQ,dialogue-works,https://www.youtube.com/@dialogueworks01,Nima Alkhorshid,Jacques Baud,alkhorshid|baud,dw-host,keep,source-dialogue-works,False,"opening:nima-host; spelling:display-name,scaffold-title"
source-archive/statecraft/2026-06-23/source-dialogue-works-helmer-vance-lebanon-mou-hormuz-putin-ukraine-2026-06-23.md,PCxAw-E310U,dialogue-works,https://www.youtube.com/@dialogueworks01,Nima Alkhorshid,John Helmer,alkhorshid,dw-host,keep,source-dialogue-works,False,opening:nima-host; spelling:display-name
source-archive/statecraft/2026-06-23/source-dialogue-works-henningsen-israels-losses-lebanon-hezbollah-iran-geneva-talks-2026-06-23.md,XnjPtNVbaAQ,dialogue-works,https://www.youtube.com/@dialogueworks01,Nima Alkhorshid,Patrick Henningsen,alkhorshid,dw-host,keep,source-dialogue-works,False,opening:nima-host; spelling:display-name
source-archive/statecraft/2026-06-23/source-dialogue-works-marandi-new-hormuz-mechanism-iaea-access-put-on-hold-2026-06-23.md,ZpDiFvNs1PY,dialogue-works,https://www.youtube.com/@dialogueworks01,Nima Alkhorshid,Seyed M. Marandi,alkhorshid,dw-host,keep,source-dialogue-works,False,opening:nima-host; spelling:display-name
source-archive/statecraft/2026-06-24/source-dialogue-works-johnson-israel-next-war-preparing-bomb-yemen-2026-06-24.md,sV1lTSNqjQc,dialogue-works,https://www.youtube.com/@dialogueworks01,Nima Alkhorshid,Larry C. Johnson,alkhorshid|johnson,dw-host,keep,source-dialogue-works,False,opening:nima-host; spelling:display-name
source-archive/statecraft/2026-06-25/source-dialogue-works-larry-johnson-us-directly-calling-iran-vance-switzerland-bombshell-2026-06-25.md,yUfZrrLILiM,dialogue-works,https://www.youtube.com/@dialogueworks01,Nima Alkhorshid,Larry Johnson,alkhorshid|johnson,dw-host,keep,source-dialogue-works,False,opening:nima-host; spelling:display-name
source-archive/statecraft/2026-06-26/source-dialogue-works-anthony-aguilar-us-airstrikes-inside-iran-escalation-2026-06-26.md,b5QOYVpHttU,dialogue-works,https://www.youtube.com/@DialogueWorks,Nima Alkhorshid,Anthony Aguilar,alkhorshid,dw-host,keep,source-dialogue-works,False,opening:nima-host; spelling:display-name
source-archive/statecraft/2026-06-26/source-dialogue-works-chas-freeman-collapse-israel-agenda-2026-06-26.md,7APwlAtHjLA,dialogue-works,https://www.youtube.com/@DialogueWorks,Nima Alkhorshid,Chas Freeman,alkhorshid,dw-host,keep,source-dialogue-works,False,opening:nima-host; spelling:display-name
source-archive/statecraft/2026-06-26/source-dialogue-works-robert-barnes-iran-drones-ship-without-state-approval-2026-06-26.md,JlvpAlrvK8k,dialogue-works,https://www.youtube.com/@DialogueWorks,Nima Alkhorshid,Robert Barnes,alkhorshid,dw-host,keep,source-dialogue-works,False,spelling:display-name
source-archive/statecraft/2026-06-27/source-dialogue-works-anthony-aguilar-us-airstrikes-southern-iran-tehran-retaliation-us-bases-2026-06-27.md,3w3kUdVU16U,dialogue-works,https://www.youtube.com/@dialogueworks01,Nima Alkhorshid,Anthony Aguilar,alkhorshid|aguilar,dw-host,keep,source-dialogue-works,False,"opening:nima-host; spelling:display-name,speaker-label"
source-archive/statecraft/2026-06-27/source-dialogue-works-larry-johnson-us-bombs-iran-near-sirik-tehran-counterstrike-us-bases-regional-war-2026-06-27.md,S14JFXkrUmk,dialogue-works,https://www.youtube.com/@dialogueworks01,Nima Alkhorshid,Larry Johnson,alkhorshid|johnson,dw-host,keep,source-dialogue-works,False,"opening:nima-host; spelling:display-name,speaker-label"
source-archive/statecraft/2026-06-27/source-dialogue-works-ray-mcgovern-iran-missiles-force-us-retreat-bases-moving-west-escape-attacks-2026-06-27.md,xG4YW8gx0JQ,dialogue-works,https://www.youtube.com/@dialogueworks01,Nima Alkhorshid,Ray McGovern,alkhorshid,dw-host,keep,source-dialogue-works,False,"opening:nima-host; spelling:display-name,speaker-label"
source-archive/statecraft/2026-06-28/source-dialogue-works-larry-johnson-breaking-explosions-bahrain-kuwait-kiev-2026-06-28.md,hLmQVNMosz4,dialogue-works,https://www.youtube.com/@dialogueworks01,Nima Alkhorshid,Larry Johnson,alkhorshid|johnson,dw-host,keep,source-dialogue-works,False,"spelling:display-name,speaker-label"
